CD1,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90
39872.115,6882.867,79956.477,33656.31,72618.795,103606.857,89446.95,54244.269,68616.423,42328.116,54517.158,10915.56,61521.308999999994,28350.135,56700.27,43177.104,36263.916000000005,30957.741,41752.017,39538.583999999995,60945.21,42237.153,46785.303,43935.129,45875.673,69283.485,12947.067,56912.517,29047.518,38234.780999999995,27743.715,101999.844,13644.449999999999,42024.905999999995,41266.880999999994,47937.501,53486.244,48028.464,23225.886,39902.436,41327.523,62036.766,44086.734,48089.106,24469.047,38932.164,56488.022999999994,74498.697,37143.225,58944.024000000005,44238.339,44602.191,66736.52100000001,64492.767,57822.147,21558.231,40266.288,39872.115,65493.36,43328.708999999995,53971.38,63613.458,26955.369000000002,65887.533,38204.46,50575.428,71648.523,55487.43,55790.63999999999,53092.071,58307.283,56669.949,60490.395,52849.503,56851.875,9999999.0,51545.7,102333.375,32625.395999999997,51454.736999999994,58125.357,66554.595,63643.778999999995,63128.322,45329.895,27804.357,76014.747,41297.202,53455.922999999995,56609.307,53850.096000000005
109276.88399999999,39993.399,100453.473,21800.799,93115.791,124134.17399999998,109943.946,74741.265,43055.82,76803.093,68828.67,40993.992,75863.14199999999,22225.292999999998,71042.103,38265.102,24772.256999999998,23347.17,23347.17,10309.14,71891.091,72194.30099999999,27197.937,40630.14,54668.763,50454.144,35051.076,40993.992,32989.248,71072.424,39599.226,122496.84,36991.619999999995,14857.29,38689.596,58580.172,20739.564,33929.199,40054.041000000005,48119.426999999996,61854.84,73012.968,12492.252,54244.269,41357.844,25681.887000000002,11309.733,94995.69299999998,26985.69,88901.17199999999,56063.528999999995,18708.057,50817.99600000001,48574.242,41115.276,30290.679,33140.852999999996,51666.984,86020.677,34323.372,16919.118,93570.606,43844.166000000005,82655.046,14402.475,2122.47,92145.519,75984.42599999999,35505.891,67403.583,35960.706,86627.097,74832.228,46936.908,77348.871,47634.291000000005,9999999.0,122860.69200000001,61339.383,31200.308999999997,42206.832,77500.476,74619.981,47209.797,55942.244999999995,38386.386,60096.222,30381.641999999996,27106.974,50696.71199999999,68191.92899999999
107002.809,89265.024,43237.746,91539.099,39538.583999999995,10521.387,19071.909,42510.041999999994,124012.88999999998,60581.358,57882.789,87051.591,62309.655,94722.80399999999,60096.222,82776.33,94146.705,93509.96399999999,94722.80399999999,105911.253,55032.61499999999,69920.226,95026.014,85141.36799999999,71830.44900000001,109216.24200000001,86899.986,96875.595,89052.777,60217.505999999994,86232.924,8520.201,84504.62700000001,108367.254,82715.688,73437.462,110641.329,87961.221,74953.51199999999,85656.825,67373.26199999999,56154.492,110459.40299999999,67524.867,72679.43699999999,100362.51,113643.108,40599.819,98118.756,53728.812,66675.87899999999,103606.857,106699.59899999999,104455.845,97785.22499999999,82988.577,87930.9,82897.614,32170.581,85202.01,111126.465,48119.426999999996,74377.413,52606.935000000005,104577.129,118676.394,31564.161,42267.473999999995,103546.215,54122.985,104637.771,60945.21,60126.54299999999,92812.58099999999,45238.932,96269.175,117584.838,9999999.0,62734.149000000005,95905.32299999999,98058.114,60642.0,57731.183999999994,103061.079,74407.734,86293.566,115947.504,107669.87099999998,108064.044,96572.385,57246.047999999995
49483.871999999996,25196.751,45633.105,31958.333999999995,38295.423,69313.806,55123.577999999994,19920.897,66888.12599999999,15342.425999999998,20042.181,22983.318,27046.332,32109.939,22255.613999999998,41388.165,34535.619,33929.199,40690.782,43298.388,26470.233,12370.967999999999,45754.388999999996,41084.955,30442.283999999996,66433.311,22831.713,54092.664,29472.012000000002,11249.091,26652.158999999996,67676.472,20436.354,45784.71,38447.028,35596.854,55608.714,46573.056,15372.747000000001,26045.738999999998,8489.88,27592.109999999997,47846.53799999999,26136.701999999997,9611.757,37901.25,58580.172,40175.325,35627.174999999996,29108.16,17010.081000000002,48543.921,63916.66799999999,61672.914,55002.294,23407.811999999998,40508.856,20315.07,31200.308999999997,43813.844999999994,56063.528999999995,33747.273,10309.14,31564.161,41964.263999999996,54335.232,37325.151,21164.058,62158.049999999996,18617.093999999997,63249.606,26803.764,26015.417999999998,49999.32899999999,22528.502999999997,32200.902,62521.902,68040.32400000001,9999999.0,54517.158,55275.183,32079.618,29199.123000000003,60278.147999999994,35233.00199999999,26712.801,73164.57299999999,45057.005999999994,51757.947,53759.133,19405.44
102242.412,46512.414,81108.675,23225.886,73770.99299999999,104759.055,90568.827,67706.79299999999,26439.912,69798.942,41721.695999999996,48513.6,49120.02,36324.558,45542.142,19405.44,19284.156,33322.779,10218.177,34929.792,53395.280999999995,65159.82899999999,5548.743,21740.157,28835.270999999997,22862.034,41600.412000000004,11127.806999999999,25985.097,64037.952,28562.381999999998,103152.042,44480.907,39811.473,19829.934,36749.051999999996,14372.154,11764.547999999999,42873.894,35142.039,48452.958,54517.158,38083.176,35354.286,46967.229,10733.634,29138.480999999996,75650.89499999999,19981.539,81866.7,39023.12699999999,19102.23,23286.528,18071.316,10763.955,35627.174999999996,14887.611,40660.460999999996,78986.205,15463.71,23468.454,86536.13399999999,51363.774000000005,60793.605,38628.954,34171.767,72800.721,68949.954,4517.829,46573.056,7064.793,79592.625,49210.983,24469.047,61521.308999999994,54153.306,33080.211,103485.573,54335.232,9999999.0,15797.241,59004.666,56124.171,16706.871,31837.05,27349.541999999998,32898.284999999996,47300.759999999995,10491.065999999999,28228.851000000002,42358.437
103152.042,50272.21799999999,80835.786,33171.174,73467.783,104486.166,90295.938,69010.596,42115.869,71072.424,41448.807,52273.403999999995,39720.509999999995,46269.846,36081.99,19375.119,29229.444,43237.746,20163.465,44875.08,53122.392,66039.138,20163.465,14826.969,28532.060999999998,13128.993,45360.216,4821.039,35900.064,64917.261,30866.778,102879.15299999999,48240.710999999996,49756.761,19769.291999999998,24135.516,30048.111,10945.881,47270.439,32564.754,49120.02,54213.948,48028.464,35081.397,50454.144,24590.331,39083.769,75378.006,22680.108,82746.00899999999,38750.238,29047.518,10642.670999999998,11279.412,5730.669,42115.869,20133.144,45754.388999999996,79319.736,15948.846,36567.126000000004,87415.443,54790.047,51242.48999999999,48543.921,44117.055,72527.83200000001,62461.26,15736.599,46269.846,18799.02,80471.934,39781.151999999995,14402.475,61218.099,57913.11,43025.498999999996,103212.684,59489.802,14372.154,9999999.0,47088.513,46815.623999999996,9914.967,24135.516,32564.754,19890.575999999997,57246.047999999995,26167.023,12189.041999999998,42085.548
72254.943,54517.158,22346.577,58762.098,17131.365,60732.963,46573.056,24044.553,83473.713,33625.989,18313.884,52303.725,12098.079,63007.038,16888.797,42237.153,61369.70399999999,59974.938,54153.306,75772.17899999999,7246.719,35172.36,54486.83699999999,44602.191,31291.272,68677.06499999999,52152.119999999995,56336.41799999999,53425.602,34050.483,44026.092,59125.95,49756.761,78258.50099999999,42146.19,27743.715,70102.152,47391.723,38750.238,41479.128,21073.095,7337.682,80320.329,26985.69,36476.163,60247.827000000005,73103.931,18192.6,58004.073,51879.231,26106.380999999998,63067.68,66130.101,63886.347,57246.047999999995,49301.946,47391.723,35142.039,35566.533,44662.833,70587.288,42237.153,39629.547,5488.101,74438.055,78137.21699999999,28774.629,18738.377999999997,63007.038,13583.808,64098.594,49605.155999999995,10703.312999999998,41357.844,17495.216999999997,61521.308999999994,77015.34,59459.481,27713.394,55366.146,57518.937,9999999.0,6700.941,62521.902,28713.987,45724.068,75408.327,77530.79699999999,67524.867,45117.648,17646.822
68404.17599999999,50666.391,24256.8,55820.960999999996,17798.427,58762.098,44571.869999999995,22043.367,80532.576,29775.222,19102.23,48483.279,13644.449999999999,60035.58,14281.190999999999,39296.016,58428.566999999995,57033.80099999999,51212.169,72831.042,4275.2609999999995,31321.593,51545.7,41661.054,28350.135,65735.928,48301.352999999996,53395.280999999995,50484.465,30199.716,41084.955,57124.763999999996,45905.994,75317.364,39205.053,27804.357,67161.015,44450.585999999996,34899.471,38537.991,17252.649,4366.224,77379.192,24044.553,32625.395999999997,57306.689999999995,70132.473,18889.983,55062.936,48028.464,23165.244,60126.54299999999,63188.964,60945.21,54304.911,52334.046,44450.585999999996,31291.272,33595.668,41721.695999999996,67646.151,38416.707,35778.78,7489.287,71496.91799999999,75196.08,26773.443,16737.192,60065.90099999999,10642.670999999998,61157.457,45754.388999999996,8398.917,49301.946,15494.031,57670.541999999994,74074.203,57458.295,23862.627,52425.009,54577.799999999996,4214.619,9999999.0,59580.76499999999,28774.629,42782.931,72467.18999999999,74589.66,64583.73,53061.75,18435.167999999998
107669.87099999998,54790.047,85353.61499999999,37689.003,77985.612,109003.99500000001,94813.76699999999,73528.425,42449.4,75590.253,45966.636,56791.233,44238.339,50787.674999999996,40599.819,23892.948,33747.273,47755.575,24681.294,49392.90899999999,57640.221000000005,70556.96699999999,23407.811999999998,19344.798,33049.89,7004.151,49878.045,8671.805999999999,40417.893,69435.09,35384.606999999996,107396.982,52758.53999999999,54274.59,24287.121,28653.344999999998,30381.641999999996,15463.71,51788.268,37082.583,53637.849,58731.777,52546.29299999999,39599.226,54971.973,29108.16,43601.598,79895.835,27197.937,87263.838,43268.066999999995,33565.347,7640.892,1546.3709999999999,8975.016,46633.698000000004,24650.973,50272.21799999999,83837.56499999999,20466.675,41084.955,91933.272,59307.876,55760.319,53061.75,48634.884,77045.661,66979.08899999999,16070.13,50787.674999999996,18465.488999999998,84989.763,44298.981,18920.304,65735.928,62430.939,47543.328,107730.513,64007.630999999994,18526.131,7458.965999999999,51606.342,51333.452999999994,9999999.0,28653.344999999998,37082.583,15797.241,61763.877,26500.554,16706.871,46603.37699999999
85778.109,37901.25,59702.049,33231.816,52364.367,83382.75,69192.522,51242.48999999999,55305.50399999999,53304.31799999999,20345.391,39872.115,22892.355,37446.435,19253.835,12886.425,35839.422,34414.335,28350.135,50241.897,32018.976,48695.526,28683.666,13098.672,6670.62,31442.876999999997,32958.926999999996,19071.909,27864.998999999996,47573.649,18465.488999999998,81745.416,35869.743,52728.219,11976.795,7337.682,44298.981,18738.377999999997,28804.95,16070.13,32867.964,33110.532,54790.047,13947.659999999998,28804.95,34717.545,47300.759999999995,54244.269,32443.469999999998,65402.397,18526.131,37264.509,28895.912999999997,26652.158999999996,19981.539,29744.901,22346.577,22498.182,58216.32,18859.662,44784.117,70071.83099999999,33171.174,34444.655999999995,48907.772999999994,52334.046,51394.094999999994,52485.651,29987.469,25166.43,33049.89,63128.322,22952.997,13128.993,40114.683,45511.820999999996,51212.169,82078.947,37840.608,29562.975,20284.749,30290.679,30017.79,25287.714,9999999.0,20163.465,38174.138999999996,52000.51499999999,39356.658,16888.797,20982.131999999998
76378.599,21679.515,66281.70599999999,15979.166999999998,58913.702999999994,89932.086,75741.858,42237.153,50939.28,44298.981,32140.26,23650.379999999997,39144.411,20224.107,34323.372,17737.785,18586.772999999997,17192.006999999998,19648.008,32989.248,35202.681,39265.695,24711.615,18495.809999999998,18617.093999999997,43844.166000000005,16737.192,31473.198,10642.670999999998,38143.818,2334.717,88325.07299999999,19648.008,35475.57,15827.561999999998,22498.182,34565.94,22589.145,16464.303,13189.634999999998,22801.392,36294.237,37537.398,24863.219999999998,21315.663,16858.476,37537.398,60823.92599999999,14584.400999999998,56002.886999999995,19375.119,27501.147,41297.202,39053.448000000004,32382.827999999998,13553.487,14826.969,14978.574,53516.564999999995,17889.39,35051.076,60642.0,25651.566000000003,45936.315,31655.123999999996,42570.683999999994,57973.752,43480.314,33716.952,30715.173000000003,36233.594999999994,53698.491,38113.497,27410.183999999997,46664.019,29320.407,41479.128,88658.60399999999,26652.158999999996,29381.049,32686.037999999997,40812.066,37901.25,37689.003,19890.575999999997,9999999.0,50575.428,34747.866,35778.78,31169.987999999998,31473.198
121556.88900000001,68677.06499999999,99240.63299999999,51576.021,91872.63,122891.013,108700.785,87415.443,61976.124,89477.27100000001,59853.653999999995,70678.25099999999,58125.357,64674.69299999999,54486.83699999999,37779.966,47634.291000000005,61642.59299999999,38568.312,63279.927,71527.239,84443.985,36081.99,33231.816,46936.908,10642.670999999998,63765.063,22619.466,54304.911,83322.108,49271.625,121284.0,66645.558,68161.608,38174.138999999996,42540.363,41297.202,29350.728,65675.286,50969.600999999995,67524.867,72618.795,66433.311,53486.244,68858.991,42995.178,57488.616,93782.853,41084.955,101150.856,57124.763999999996,47452.365,14311.511999999999,14978.574,22922.676,60520.716,38537.991,64159.236,97724.58299999998,34353.693,50393.502,105820.29,73194.894,69647.337,66948.768,62521.902,90932.67899999999,80866.107,29593.296,64674.69299999999,27713.394,98876.78099999999,58185.999,27137.295,79622.946,76317.95700000001,61430.346000000005,121617.53099999999,77894.649,32140.26,18889.983,65493.36,65220.471000000005,16039.809,42540.363,50969.600999999995,9999999.0,75650.89499999999,37416.114,29320.407,60490.395
101241.819,36900.657,92448.72899999999,26318.627999999997,85080.726,116099.109,101908.881,66706.2,60854.246999999996,68768.02799999999,66433.311,37901.25,73437.462,14523.759,68616.423,45754.388999999996,33140.852999999996,20193.786,43359.03,19951.218,69495.732,64159.236,49696.119,48119.426999999996,49120.02,72194.30099999999,31958.333999999995,59853.653999999995,28259.172,52030.835999999996,37203.867,114492.09599999999,33898.878,22407.218999999997,49059.378,53001.108,38537.991,50908.958999999995,36961.299,42570.683999999994,53819.775,70587.288,24499.368,55366.146,38265.102,40569.498,34990.433999999994,86990.94900000001,34020.162000000004,80866.107,52152.119999999995,31503.519,69647.337,67403.583,60763.28399999999,25803.171,41964.263999999996,49271.625,77985.612,45875.673,39417.299999999996,85535.541,40751.424,80229.366,18617.093999999997,30957.741,84140.775,67949.361,53637.849,65008.224,53759.133,78592.032,72406.548,55760.319,69313.806,44541.549,31958.333999999995,114825.627,46421.451,53698.491,61036.172999999995,75105.117,72194.30099999999,66039.138,50393.502,35960.706,78925.563,9999999.0,44905.401,59520.12299999999,65766.249
110065.22999999998,54335.232,101241.819,28956.555,93904.13699999999,124922.52,110732.292,75529.611,16464.303,77591.439,50484.465,56306.097,57882.789,33868.557,54304.911,28168.208999999995,25560.603,41115.276,19587.365999999998,30502.926,62158.049999999996,72982.647,12401.288999999999,30502.926,37598.04,27046.332,49392.90899999999,23832.306,33777.594,71860.76999999999,37749.645,123285.18599999999,52303.725,35384.606999999996,28562.381999999998,45511.820999999996,7701.534,20527.317,50666.391,48907.772999999994,62643.186,63279.927,33656.31,44117.055,56669.949,23801.984999999997,18465.488999999998,95784.03899999999,27774.036,89689.518,47785.896,17798.427,32443.469999999998,26318.627999999997,23468.454,43449.993,24256.8,49817.403,86778.702,24226.479,13341.24,94358.952,59156.271,69556.374,34171.767,29744.901,92933.86499999999,76772.772,12431.609999999999,65554.00200000001,12552.893999999998,87415.443,57973.752,37143.225,78137.21699999999,61976.124,28623.023999999998,123649.038,62127.72899999999,11521.98,28471.419,67767.435,64856.619,26773.443,40599.819,36506.484,37082.583,42782.931,9999999.0,40903.029,51121.206
101211.498,48361.994999999995,78895.242,43692.561,71527.239,102545.622,88355.394,67130.694,53304.31799999999,69192.522,39508.263,50332.86,41024.312999999995,47907.18,37385.793,17434.575,39629.547,44875.08,30533.247,55275.183,51181.848,64128.91499999999,30866.778,12886.425,23074.281,21073.095,43419.672,16009.488,38325.744,63007.038,28926.233999999997,100938.609,46300.166999999994,60156.864,17828.748,22134.329999999998,46482.093,20921.49,45329.895,30654.531,47179.476,52273.403999999995,58428.566999999995,33140.852999999996,44693.154,34960.113,49453.55099999999,73437.462,33049.89,80835.786,36809.694,39417.299999999996,18586.772999999997,17707.464,16919.118,40205.646,23438.133,43844.166000000005,77379.192,21042.774,46967.229,85474.899,49059.378,52546.29299999999,58944.024000000005,54486.83699999999,70587.288,60551.037,26925.048000000003,44359.623,29987.469,78561.711,41084.955,3759.804,59307.876,55972.566,53395.280999999995,101272.14,53728.812,25560.603,11673.585,48392.316,48149.748,16373.34,22134.329999999998,30624.21,27864.998999999996,62461.26,37355.472,9999999.0,40145.004
63674.1,45905.994,40781.744999999995,50636.07,33444.062999999995,64432.125,50272.21799999999,29532.654,75347.685,31624.803,2061.828,43722.882,10733.634,54881.01,4244.94,34111.125,53243.67599999999,51848.91,46027.278,67646.151,13098.672,26591.516999999996,46360.808999999994,36476.163,23165.244,60551.037,43540.956,48210.39,45299.574,25469.64,35900.064,62825.111999999994,41175.918,70132.473,34020.162000000004,17616.500999999997,61976.124,39265.695,34111.125,21467.268,14493.438,14190.228,72194.30099999999,12734.82,31837.05,52121.799,64977.903,35323.965,49878.045,43298.388,12977.388,54941.652,58004.073,55760.319,49120.02,47149.155,39265.695,25954.776,39265.695,36536.805,62461.26,47937.501,31048.703999999998,20466.675,66312.027,70011.189,32473.791,22437.54,54881.01,6185.4839999999995,55972.566,41024.312999999995,10369.782,31260.951,21194.379,52910.145,68889.31199999999,63158.643,19132.551,47240.118,49392.90899999999,18708.057,15797.241,54395.874,18586.772999999997,37598.04,67282.299,69404.769,59398.839,35020.755000000005,9999999.0
